Actualizado 2026-09-12 09:10,,,,,,
Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
1555,1319347472,Jose,Quispe,10062243,7,36525.23688
1556,1319347472,Jose,Quispe,10062244,7,4923.96199
1557,5765314794,Jorge,Perez Lopez,10097574,3,406.0639
1558,5765314794,Jorge,Perez Lopez,10097575,3,38914.5311
1559,6452130184,Juan,Lopez Perez,10035752,10,3878.13569
1560,6452130184,Juan,Lopez Perez,10035753,10,1054.88307
1561,8807026290,Diego,Perez,10071101,6,1568.64007
1562,8807026290,Diego,Perez,10071102,6,46366.68941
1563,2371314783,Lucia,Quispe Perez,10079898,5,32294.4937
1564,2371314783,Lucia,Quispe Perez,10079899,5,23679.22985
1565,1557381111,Juan Juan,Martinez Lopez,10026876,11,26570.40208
1566,1557381111,Juan Juan,Martinez Lopez,10026877,11,7976.55793
1567,6860652304,Ana,Mendoza Lopez,10115182,1,25113.70213
1568,6860652304,Ana,Mendoza Lopez,10115183,1,38085.37862
1569,6475992211,Ana Diego Jorge,Lopez,10079900,5,39897.80454
1570,6475992211,Ana Diego Jorge,Lopez,10079901,5,3281.92636
1571,6286923010,Luis Ana Lucia,Vargas Quispe,10088733,4,298.607
1572,6286923010,Luis Ana Lucia,Vargas Quispe,10088734,4,9774.33622
1573,2475093983,Sofia Jorge,Quispe Rodriguez,10088735,4,21276.86805
1574,2475093983,Sofia Jorge,Quispe Rodriguez,10088736,4,24917.67325
1575,1595724155,Carlos Lucia Jose,Rodriguez Flores,10017890,12,15426.11713
1576,1595724155,Carlos Lucia Jose,Rodriguez Flores,10017891,12,20714.84081
1577,3361200457,Ricardo Jose,Claros,10062245,7,4589.78267
1578,3361200457,Ricardo Jose,Claros,10062246,7,917.25679
1579,1804358377,Jose Diego,Lopez,10088737,4,29810.82293
1580,1804358377,Jose Diego,Lopez,10088738,4,26450.099
1581,3482757143,Luis Jose,Rodriguez Perez,10044533,9,3262.64634
1582,3482757143,Luis Jose,Rodriguez Perez,10044534,9,20328.00395
1583,1506477946,Carlos Diego,Flores,10008976,13,42559.31253
1584,1506477946,Carlos Diego,Flores,10008977,13,7279.41207
1585,1843333344,Carlos,Flores Garcia,10097576,3,13512.91018
1586,1843333344,Carlos,Flores Garcia,10097577,3,1225.61598
1587,1128055999,Sofia,Martinez Garcia,10053350,8,30474.84563
1588,1128055999,Sofia,Martinez Garcia,10053351,8,19623.48122
1589,662023677,Sofia Maria Juan,Choque Martinez,10044535,9,1399.70897
1590,662023677,Sofia Maria Juan,Choque Martinez,10044536,9,23613.49534
1591,8936716458,Elena Ana,Flores Quispe,10062247,7,10266.2997
1592,8936716458,Elena Ana,Flores Quispe,10062248,7,10262.2089
1593,1073295605,Lucia Jose Jorge,Perez,10026878,11,43451.00736
1594,1073295605,Lucia Jose Jorge,Perez,10026879,11,25105.38572
1595,3901735803,Elena Sofia Ana,Vargas Mendoza,10106387,2,27365.82717
1596,3901735803,Elena Sofia Ana,Vargas Mendoza,10106388,2,9315.13706
1597,4738487517,Elena Sofia,Flores,10115184,1,45080.83708
1598,4738487517,Elena Sofia,Flores,10115185,1,31441.99475
1599,3447026586,Diego Sofia,Mamani Garcia,10017892,12,34257.03255
1600,3447026586,Diego Sofia,Mamani Garcia,10017893,12,26104.73478
1601,5203517251,Jose Ana Jorge,Garcia,10106389,2,47021.15163
1602,5203517251,Jose Ana Jorge,Garcia,10106390,2,48313.45446
1603,4561675398,Sofia Diego Ana,Flores,10044537,9,22446.34625
1604,4561675398,Sofia Diego Ana,Flores,10044538,9,290.23499
1605,9898972379,Luis,Rodriguez Mamani,10097578,3,29384.35088
1606,9898972379,Luis,Rodriguez Mamani,10097579,3,27456.90756
1607,4203801715,Elena Ricardo,Claros,10017894,12,13774.20099
1608,4203801715,Elena Ricardo,Claros,10017895,12,22124.20399
1609,1788620604,Juan Sofia,Vargas,10008978,13,37472.4172
1610,1788620604,Juan Sofia,Vargas,10008979,13,20548.81668
1611,7592849957,Jorge Ana,Flores Vargas,10017896,12,29652.34627
1612,7592849957,Jorge Ana,Flores Vargas,10017897,12,36297.30481
1613,8622977131,Diego Elena Lucia,Vargas,10044539,9,34584.84857
1614,8622977131,Diego Elena Lucia,Vargas,10044540,9,15803.95717
1615,1172294075,Jorge Jorge,Garcia Rodriguez,10026880,11,32286.57944
1616,1172294075,Jorge Jorge,Garcia Rodriguez,10026881,11,36417.09485
1617,9111736015,Luis Diego,Claros Mendoza,10053352,8,25148.61521
1618,9111736015,Luis Diego,Claros Mendoza,10053353,8,244.82107
1619,6008675294,Luis Jorge,Mamani Perez,10097580,3,23165.57745
1620,6008675294,Luis Jorge,Mamani Perez,10097581,3,465.47107
1621,3790700174,Jose Jose,Vargas,10079902,5,12125.54803
1622,3790700174,Jose Jose,Vargas,10079903,5,12612.28084
1623,2074138965,Ricardo Juan,Garcia Lopez,10035754,10,758.56581
1624,2074138965,Ricardo Juan,Garcia Lopez,10035755,10,16.29141
1625,9624254046,Sofia,Mamani Quispe,10017898,12,5990.55359
1626,9624254046,Sofia,Mamani Quispe,10017899,12,29817.65182
1627,8207845037,Maria,Claros Claros,10088739,4,9585.4944
1628,8207845037,Maria,Claros Claros,10088740,4,18557.28611
1629,5562838345,Sofia Ricardo,Flores,10088741,4,38472.7217
1630,5562838345,Sofia Ricardo,Flores,10088742,4,46804.70414
1631,1850805678,Ricardo Elena Elena,Mamani,10062249,7,14608.39197
1632,1850805678,Ricardo Elena Elena,Mamani,10062250,7,7490.90224
1633,938745415,Ana Carlos Ricardo,Choque,10000112,1,5513.12069
1634,938745415,Ana Carlos Ricardo,Choque,10000113,1,22.18406
1635,9122190421,Diego Maria Luis,Lopez,10079904,5,17697.37398
1636,9122190421,Diego Maria Luis,Lopez,10079905,5,43793.21258
1637,5952026904,Jorge Ana,Vargas,10008980,13,38175.209
1638,5952026904,Jorge Ana,Vargas,10008981,13,28489.87438
1639,3057828174,Maria,Mamani Claros,10026882,11,1114.19764
1640,3057828174,Maria,Mamani Claros,10026883,11,30764.41559
1641,6175305797,Juan Diego Jorge,Mendoza Rodriguez,10097582,3,18226.87786
1642,6175305797,Juan Diego Jorge,Mendoza Rodriguez,10097583,3,745.78706
1643,131772324,Ricardo Ana,Quispe,10088743,4,4542.19825
1644,131772324,Ricardo Ana,Quispe,10088744,4,47204.4259
1645,4022700198,Lucia Sofia Diego,Claros Quispe,10088745,4,35718.97471
1646,4022700198,Lucia Sofia Diego,Claros Quispe,10088746,4,278.75152
1647,3156955415,Maria Sofia,Rodriguez Claros,10017900,12,31204.08018
1648,3156955415,Maria Sofia,Rodriguez Claros,10017901,12,12856.3025
1649,9889099646,Lucia,Rodriguez Perez,10017902,12,31735.35371
1650,9889099646,Lucia,Rodriguez Perez,10017903,12,37902.35598
1651,493790624,Lucia Juan Luis,Vargas Garcia,10097584,3,0.98472
1652,493790624,Lucia Juan Luis,Vargas Garcia,10097585,3,32834.58504
1653,1250166608,Ana Jorge Ricardo,Martinez,10097586,3,37026.29154
1654,1250166608,Ana Jorge Ricardo,Martinez,10097587,3,15992.03078
1655,8006695508,Sofia,Claros,10097588,3,25082.5417
1656,8006695508,Sofia,Claros,10097589,3,1116.91796
1657,2095960133,Lucia,Vargas,10026884,11,2023.2951
1658,2095960133,Lucia,Vargas,10026885,11,284.09821
1659,1094101872,Diego Elena,Vargas,10000114,1,19521.1852
1660,1094101872,Diego Elena,Vargas,10000115,1,-0.00001
1661,9327940747,Maria,Flores Flores,10026886,11,17690.67075
1662,9327940747,Maria,Flores Flores,10026887,11,43769.22193
1663,8893190383,Juan,Vargas Flores,10062251,7,38859.89096
1664,8893190383,Juan,Vargas Flores,10062252,7,110.5646
1665,1658285688,Luis,Flores Martinez,10115186,1,34603.94696
1666,1658285688,Luis,Flores Martinez,10115187,1,15005.33992
1667,9613350883,Ricardo,Lopez,10097590,3,47037.71747
1668,9613350883,Ricardo,Lopez,10097591,3,10857.61631
1669,9004755927,Luis Lucia,Quispe Perez,10008982,13,49242.09274
1670,9004755927,Luis Lucia,Quispe Perez,10008983,13,36038.21
1671,7367184904,Lucia Elena,Rodriguez,10071103,6,13627.79305
1672,7367184904,Lucia Elena,Rodriguez,10071104,6,41.98534
1673,4615884256,Lucia Ana Ana,Mamani Claros,10026888,11,30809.59926
1674,4615884256,Lucia Ana Ana,Mamani Claros,10026889,11,14165.6804
1675,7406649319,Diego,Perez,10053354,8,14591.58809
1676,7406649319,Diego,Perez,10053355,8,4692.33547
1677,4417362286,Juan,Rodriguez Mendoza,10017904,12,10841.63603
1678,4417362286,Juan,Rodriguez Mendoza,10017905,12,40636.1813
1679,9988610830,Sofia Sofia Maria,Vargas Lopez,10062253,7,39284.16989
1680,9988610830,Sofia Sofia Maria,Vargas Lopez,10062254,7,12709.53005
1681,4104132581,Lucia,Lopez Vargas,10062255,7,35470.20813
1682,4104132581,Lucia,Lopez Vargas,10062256,7,17580.82815
1683,5569052669,Carlos Ana Jose,Flores Garcia,10026890,11,26519.14893
1684,5569052669,Carlos Ana Jose,Flores Garcia,10026891,11,28646.61311
1685,3345167598,Diego Elena Luis,Quispe,10035756,10,22373.74451
1686,3345167598,Diego Elena Luis,Quispe,10035757,10,8961.91755
1687,397771100,Lucia,Perez,10097592,3,44214.01296
1688,397771100,Lucia,Perez,10097593,3,13890.80031
1689,6720524078,Carlos Luis,Perez Mamani,10035758,10,47.61971
1690,6720524078,Carlos Luis,Perez Mamani,10035759,10,38674.86469
1691,7348631460,Maria Juan,Mamani,10026892,11,30531.464
1692,7348631460,Maria Juan,Mamani,10026893,11,23236.15591
1693,312575407,Jose Elena Lucia,Garcia Perez,10017906,12,28746.54235
1694,312575407,Jose Elena Lucia,Garcia Perez,10017907,12,42883.89798
1695,3220754480,Maria Ana,Garcia Claros,10062257,7,46.25156
1696,3220754480,Maria Ana,Garcia Claros,10062258,7,23605.15202
1697,7560275621,Juan Jose,Flores Flores,10008984,13,34080.33781
1698,7560275621,Juan Jose,Flores Flores,10008985,13,41679.45215
1699,7374383231,Sofia Diego Diego,Rodriguez Mendoza,10044541,9,40432.79419
1700,7374383231,Sofia Diego Diego,Rodriguez Mendoza,10044542,9,46147.81628
1701,2535480792,Lucia Ricardo,Claros Flores,10097594,3,39457.35964
1702,2535480792,Lucia Ricardo,Claros Flores,10097595,3,17575.57873
1703,8513661483,Jose Juan,Perez Mamani,10062259,7,6218.41382
1704,8513661483,Jose Juan,Perez Mamani,10062260,7,16324.99095
1705,9137854573,Jose Luis Jorge,Claros,10008986,13,47201.2613
1706,9137854573,Jose Luis Jorge,Claros,10008987,13,1170.58805
1707,4063405093,Diego Ana Ricardo,Rodriguez Mamani,10000116,1,-0.00001
1708,4063405093,Diego Ana Ricardo,Rodriguez Mamani,10000117,1,8448.52777
1709,9543452952,Jorge Ana Jorge,Claros,10017908,12,32727.75401
1710,9543452952,Jorge Ana Jorge,Claros,10017909,12,24465.96626
1711,7331296778,Ricardo,Perez Mamani,10106391,2,629.14352
1712,7331296778,Ricardo,Perez Mamani,10106392,2,23543.83407
1713,6525207771,Juan,Mamani Flores,10071105,6,8666.14587
1714,6525207771,Juan,Mamani Flores,10071106,6,26037.73401
1715,8036303989,Juan Juan,Vargas,10053356,8,44457.55804
1716,8036303989,Juan Juan,Vargas,10053357,8,5025.04
1717,4465724483,Sofia Maria Jorge,Mamani,10106393,2,6490.31284
1718,4465724483,Sofia Maria Jorge,Mamani,10106394,2,43553.74507
1719,689167228,Ricardo Diego Lucia,Quispe,10115188,1,44421.3186
1720,689167228,Ricardo Diego Lucia,Quispe,10115189,1,13459.14
1721,3926229579,Ana Lucia,Vargas,10053358,8,8867.88425
1722,3926229579,Ana Lucia,Vargas,10053359,8,4416.6993
1723,3576162079,Juan,Claros Flores,10017910,12,197.74939
1724,3576162079,Juan,Claros Flores,10017911,12,8597.73478
1725,9105247170,Maria Lucia Ricardo,Rodriguez,10026894,11,45500.97263
1726,9105247170,Maria Lucia Ricardo,Rodriguez,10026895,11,22589.83081
1727,8017458614,Luis Jorge,Lopez,10017912,12,38949.0829
1728,8017458614,Luis Jorge,Lopez,10017913,12,29741.73913
1729,2214402865,Jose Jorge,Flores Claros,10000118,1,24418.76631
1730,2214402865,Jose Jorge,Flores Claros,10000119,1,41381.08464
1731,872520763,Maria,Flores Choque,10115190,1,2583.5053
1732,872520763,Maria,Flores Choque,10115191,1,48111.80362
1733,9706468091,Maria Sofia Sofia,Lopez Garcia,10115192,1,34.68038
1734,9706468091,Maria Sofia Sofia,Lopez Garcia,10115193,1,30521.37948
1735,2951746120,Juan,Mendoza,10115194,1,13168.74819
1736,2951746120,Juan,Mendoza,10115195,1,14835.25785
1737,1654223782,Carlos Carlos Luis,Quispe,10106395,2,3934.47858
1738,1654223782,Carlos Carlos Luis,Quispe,10106396,2,32167.07431
1739,5883802019,Sofia Jose,Lopez,10008988,13,5899.39158
1740,5883802019,Sofia Jose,Lopez,10008989,13,16420.99782
1741,899124683,Elena Lucia Ricardo,Rodriguez Flores,10017914,12,30271.85309
1742,899124683,Elena Lucia Ricardo,Rodriguez Flores,10017915,12,21539.164
1743,4384129487,Jose Jorge Jose,Perez,10062261,7,4562.2985
1744,4384129487,Jose Jorge Jose,Perez,10062262,7,72.70107
1745,18203021,Lucia Juan,Rodriguez,10044543,9,39194.21789
1746,18203021,Lucia Juan,Rodriguez,10044544,9,23876.58236
1747,4339942209,Ana Diego,Perez,10008990,13,25428.81196
1748,4339942209,Ana Diego,Perez,10008991,13,49223.40092
1749,3594707851,Maria Ana Diego,Vargas,10035760,10,183.82306
1750,3594707851,Maria Ana Diego,Vargas,10035761,10,3921.56894
1751,5572354901,Luis,Mamani,10079906,5,2449.26153
1752,5572354901,Luis,Mamani,10079907,5,1016.80034
1753,4737339515,Ana Ricardo,Quispe,10026896,11,17087.70595
1754,4737339515,Ana Ricardo,Quispe,10026897,11,14231.70816
1755,2165073507,Diego Lucia,Vargas Claros,10062263,7,48673.46381
1756,2165073507,Diego Lucia,Vargas Claros,10062264,7,28767.36049
1757,4182945680,Lucia Ricardo Jose,Mamani Lopez,10008992,13,40569.95394
1758,4182945680,Lucia Ricardo Jose,Mamani Lopez,10008993,13,38000.281
1759,4800622306,Juan Ana,Vargas Lopez,10053360,8,63.20673
1760,4800622306,Juan Ana,Vargas Lopez,10053361,8,22124.0694
1761,2125172169,Carlos Juan Elena,Mendoza,10088747,4,36256.08397
1762,2125172169,Carlos Juan Elena,Mendoza,10088748,4,183.7065
1763,2517863352,Ricardo Carlos Maria,Quispe,10000120,2,14421.82836
1764,2517863352,Ricardo Carlos Maria,Quispe,10000121,2,46846.06661
1765,1246042480,Diego Diego Diego,Lopez,10044545,9,22120.942
1766,1246042480,Diego Diego Diego,Lopez,10044546,9,22195.31425
1767,4533745337,Maria Lucia,Mamani Quispe,10097596,3,15578.3196
1768,4533745337,Maria Lucia,Mamani Quispe,10097597,3,24826.82844
1769,7827021441,Sofia Luis Maria,Garcia,10062265,7,8.51712
1770,7827021441,Sofia Luis Maria,Garcia,10062266,7,3655.9424
1771,8202695301,Juan Maria Lucia,Lopez,10062267,7,32217.62044
1772,8202695301,Juan Maria Lucia,Lopez,10062268,7,728.07274
1773,2980719595,Jose Jose Ana,Vargas,10062269,7,25773.67236
1774,2980719595,Jose Jose Ana,Vargas,10062270,7,38444.68412
1775,3717075017,Elena Jose,Mamani,10000122,2,314.18453
1776,3717075017,Elena Jose,Mamani,10000123,2,26016.01136
1777,7551418686,Jorge Juan,Rodriguez,10115196,1,45386.55693
1778,7551418686,Jorge Juan,Rodriguez,10115197,1,44456.41102
1779,1887546409,Sofia Juan,Flores,10017916,12,35020.64114
1780,1887546409,Sofia Juan,Flores,10017917,12,40583.64197
1781,9996030695,Juan Carlos,Quispe,10088749,4,29928.0605
1782,9996030695,Juan Carlos,Quispe,10088750,4,49971.06767
1783,3187714886,Diego,Lopez Perez,10000124,2,23064.33995
1784,3187714886,Diego,Lopez Perez,10000125,2,6760.72424
1785,2224097765,Sofia,Mendoza,10026898,11,737.54748
1786,2224097765,Sofia,Mendoza,10026899,11,647.86872
1787,443884041,Diego,Flores,10035762,10,4919.48082
1788,443884041,Diego,Flores,10035763,10,42557.71059
1789,9404406257,Juan Sofia,Flores Lopez,10106397,2,49751.30761
1790,9404406257,Juan Sofia,Flores Lopez,10106398,2,15268.15715
1791,2476578911,Juan Juan Diego,Flores Mendoza,10044547,9,40210.62706
1792,2476578911,Juan Juan Diego,Flores Mendoza,10044548,9,26039.89195
1793,3529645646,Sofia Diego,Mamani,10053362,8,10912.15398
1794,3529645646,Sofia Diego,Mamani,10053363,8,211.95646
1795,9003017887,Diego,Mendoza,10017918,12,9877.68496
1796,9003017887,Diego,Mendoza,10017919,12,19616.10928
1797,8884040053,Maria Jorge,Quispe Vargas,10017920,12,16888.91058
1798,8884040053,Maria Jorge,Quispe Vargas,10017921,12,9772.61184
1799,283560287,Maria Juan Diego,Rodriguez,10000126,2,2602.21765
1800,283560287,Maria Juan Diego,Rodriguez,10000127,2,429.97376
1801,6179837383,Elena,Claros Garcia,10097598,3,121.67163
1802,6179837383,Elena,Claros Garcia,10097599,3,27894.18163
1803,394494085,Jose Diego,Martinez,10088751,4,194.89365
1804,394494085,Jose Diego,Martinez,10088752,4,6641.76629
1805,7397774043,Luis Diego,Garcia Quispe,10035764,10,6422.58014
1806,7397774043,Luis Diego,Garcia Quispe,10035765,10,46611.19995
1807,7765466971,Jorge,Quispe,10000128,2,23737.77078
1808,7765466971,Jorge,Quispe,10000129,3,6810.41987
1809,955187138,Jorge Jose,Quispe Choque,10071107,6,31484.82915
1810,955187138,Jorge Jose,Quispe Choque,10071108,6,8893.92772
1811,8608667612,Ana Sofia Sofia,Quispe Rodriguez,10000130,3,25094.61321
1812,8608667612,Ana Sofia Sofia,Quispe Rodriguez,10000131,3,-0.00001
1813,4796045952,Jose,Quispe,10000132,4,7499.50908
1814,4796045952,Jose,Quispe,10000133,4,19129.38726
1815,30368708,Jose Jorge Elena,Quispe,10071109,6,38840.31816
1816,30368708,Jose Jorge Elena,Quispe,10071110,6,36074.09
1817,7955322560,Diego Elena,Rodriguez,10088753,4,15786.20526
1818,7955322560,Diego Elena,Rodriguez,10088754,4,5653.26464
1819,5655891772,Lucia Lucia,Vargas,10106399,2,35603.24948
1820,5655891772,Lucia Lucia,Vargas,10106400,2,22927.75006
1821,2871827297,Lucia,Mamani Mamani,10106401,2,47134.95463
1822,2871827297,Lucia,Mamani Mamani,10106402,2,34612.83072
1823,4064644960,Lucia,Flores,10062271,7,9294.34213
1824,4064644960,Lucia,Flores,10062272,7,40467.61643
1825,1261029895,Elena Sofia Jorge,Vargas Lopez,10088755,4,48738.3752
1826,1261029895,Elena Sofia Jorge,Vargas Lopez,10088756,4,46541.67194
1827,1720812004,Diego Jose,Perez Lopez,10071111,6,34226.71724
1828,1720812004,Diego Jose,Perez Lopez,10071112,6,9107.854
1829,5827474319,Carlos Lucia,Quispe Vargas,10053364,8,845.00841
1830,5827474319,Carlos Lucia,Quispe Vargas,10053365,8,8721.16021
1831,3282024663,Carlos Sofia Luis,Mamani Mamani,10062273,7,40439.152
1832,3282024663,Carlos Sofia Luis,Mamani Mamani,10062274,7,44559.17786
1833,2683890076,Jose Jorge Jorge,Lopez Rodriguez,10115198,1,710.11582
1834,2683890076,Jose Jorge Jorge,Lopez Rodriguez,10115199,1,21179.24572
1835,8589106823,Elena,Rodriguez,10097600,3,462.90841
1836,8589106823,Elena,Rodriguez,10097601,3,266.62284
1837,4106342534,Sofia Juan,Rodriguez,10053366,8,38144.75657
1838,4106342534,Sofia Juan,Rodriguez,10053367,8,864.26669
1839,7959892303,Lucia Elena Ana,Garcia Lopez,10026900,11,31392.55264
1840,7959892303,Lucia Elena Ana,Garcia Lopez,10026901,11,43443.70116
1841,9431075595,Jorge,Quispe Perez,10106403,2,1186.55283
1842,9431075595,Jorge,Quispe Perez,10106404,2,27916.68898
1843,9811033987,Lucia,Garcia Vargas,10053368,8,77.89243
1844,9811033987,Lucia,Garcia Vargas,10053369,8,13241.61946
1845,4530771724,Elena Ana,Vargas,10106405,2,49394.78497
1846,4530771724,Elena Ana,Vargas,10106406,2,27318.13146
1847,6892424686,Luis Sofia,Garcia Perez,10053370,8,40141.15157
1848,6892424686,Luis Sofia,Garcia Perez,10053371,8,37146.17848
1849,2416496161,Diego Diego Lucia,Perez,10017922,12,1274.83854
1850,2416496161,Diego Diego Lucia,Perez,10017923,12,14.37714
1851,6518188812,Lucia,Mendoza,10044549,9,49570.89247
1852,6518188812,Lucia,Mendoza,10044550,9,5156.46941
1853,2892467869,Lucia Diego,Mamani,10097602,3,49202.67407
1854,2892467869,Lucia Diego,Mamani,10097603,3,39663.03121
1855,8589914470,Elena Maria,Vargas,10000134,4,5619.04797
1856,8589914470,Elena Maria,Vargas,10000135,4,21430.89669
1857,2689767658,Ricardo Maria,Vargas Perez,10044551,9,281.13982
1858,2689767658,Ricardo Maria,Vargas Perez,10044552,9,36070.70092
1859,9152059473,Maria Jorge,Garcia Lopez,10017924,12,12088.21114
1860,9152059473,Maria Jorge,Garcia Lopez,10017925,12,36299.13923
1861,876261861,Juan Maria,Quispe Perez,10035766,10,13239.77892
1862,876261861,Juan Maria,Quispe Perez,10035767,10,34315.40207
1863,6108189245,Maria Sofia,Garcia Flores,10008994,13,41224.79277
1864,6108189245,Maria Sofia,Garcia Flores,10008995,13,37624.9373
1865,4128682515,Juan Sofia Jose,Flores,10035768,10,175.19859
1866,4128682515,Juan Sofia Jose,Flores,10035769,10,315.89313
1867,4629864913,Sofia Maria,Rodriguez,10044553,9,24058.43572
1868,4629864913,Sofia Maria,Rodriguez,10044554,9,942.84916
1869,5661186076,Elena Luis,Mendoza Claros,10008996,13,11019.51426
1870,5661186076,Elena Luis,Mendoza Claros,10008997,13,3414.63007
1871,3892833197,Diego,Rodriguez Vargas,10079908,5,17306.50683
1872,3892833197,Diego,Rodriguez Vargas,10079909,5,3653.41023
1873,9931028106,Ricardo,Claros Claros,10115200,1,3677.36216
1874,9931028106,Ricardo,Claros Claros,10115201,1,41619.68154
1875,3356429172,Jose Ana,Rodriguez,10106407,2,7089.74967
1876,3356429172,Jose Ana,Rodriguez,10106408,2,11554.69128
1877,3575161924,Carlos Elena Diego,Rodriguez Mendoza,10053372,8,16256.35968
1878,3575161924,Carlos Elena Diego,Rodriguez Mendoza,10053373,8,1010.98426
